"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"14/07/2023 03:00:00 - 14/07/2023 04:00:00","BZN|FR","Without Sequence","74.74","",""
"14/07/2023 04:00:00 - 14/07/2023 05:00:00","BZN|FR","Without Sequence","81.49","",""
"14/07/2023 05:00:00 - 14/07/2023 06:00:00","BZN|FR","Without Sequence","87.95","",""
"14/07/2023 06:00:00 - 14/07/2023 07:00:00","BZN|FR","Without Sequence","88.05","",""
"14/07/2023 07:00:00 - 14/07/2023 08:00:00","BZN|FR","Without Sequence","104.79","",""
"14/07/2023 08:00:00 - 14/07/2023 09:00:00","BZN|FR","Without Sequence","98.24","",""
"14/07/2023 09:00:00 - 14/07/2023 10:00:00","BZN|FR","Without Sequence","85.07","",""
"14/07/2023 10:00:00 - 14/07/2023 11:00:00","BZN|FR","Without Sequence","79.71","",""
"14/07/2023 11:00:00 - 14/07/2023 12:00:00","BZN|FR","Without Sequence","75.23","",""
"14/07/2023 12:00:00 - 14/07/2023 13:00:00","BZN|FR","Without Sequence","73.90","",""
"14/07/2023 13:00:00 - 14/07/2023 14:00:00","BZN|FR","Without Sequence","64.34","",""
"14/07/2023 14:00:00 - 14/07/2023 15:00:00","BZN|FR","Without Sequence","56.62","",""
"14/07/2023 15:00:00 - 14/07/2023 16:00:00","BZN|FR","Without Sequence","50.83","",""
"14/07/2023 16:00:00 - 14/07/2023 17:00:00","BZN|FR","Without Sequence","45.68","",""
"14/07/2023 17:00:00 - 14/07/2023 18:00:00","BZN|FR","Without Sequence","57.42","",""
"14/07/2023 18:00:00 - 14/07/2023 19:00:00","BZN|FR","Without Sequence","70.72","",""
"14/07/2023 19:00:00 - 14/07/2023 20:00:00","BZN|FR","Without Sequence","80.70","",""
"14/07/2023 20:00:00 - 14/07/2023 21:00:00","BZN|FR","Without Sequence","101.75","",""
"14/07/2023 21:00:00 - 14/07/2023 22:00:00","BZN|FR","Without Sequence","93.17","",""
"14/07/2023 22:00:00 - 14/07/2023 23:00:00","BZN|FR","Without Sequence","96.13","",""
"14/07/2023 23:00:00 - 15/07/2023 00:00:00","BZN|FR","Without Sequence","96.13","",""
"15/07/2023 00:00:00 - 15/07/2023 01:00:00","BZN|FR","Without Sequence","73.58","",""
"15/07/2023 01:00:00 - 15/07/2023 02:00:00","BZN|FR","Without Sequence","53.57","",""
"15/07/2023 02:00:00 - 15/07/2023 03:00:00","BZN|FR","Without Sequence","29.15","",""
"15/07/2023 03:00:00 - 15/07/2023 04:00:00","BZN|FR","Without Sequence","19.94","",""
"15/07/2023 04:00:00 - 15/07/2023 05:00:00","BZN|FR","Without Sequence","6.94","",""
"15/07/2023 05:00:00 - 15/07/2023 06:00:00","BZN|FR","Without Sequence","13.69","",""
"15/07/2023 06:00:00 - 15/07/2023 07:00:00","BZN|FR","Without Sequence","19.72","",""
"15/07/2023 07:00:00 - 15/07/2023 08:00:00","BZN|FR","Without Sequence","22.60","",""
"15/07/2023 08:00:00 - 15/07/2023 09:00:00","BZN|FR","Without Sequence","29.95","",""
"15/07/2023 09:00:00 - 15/07/2023 10:00:00","BZN|FR","Without Sequence","17.41","",""
"15/07/2023 10:00:00 - 15/07/2023 11:00:00","BZN|FR","Without Sequence","4.61","",""
"15/07/2023 11:00:00 - 15/07/2023 12:00:00","BZN|FR","Without Sequence","0.00","",""
"15/07/2023 12:00:00 - 15/07/2023 13:00:00","BZN|FR","Without Sequence","-0.02","",""
"15/07/2023 13:00:00 - 15/07/2023 14:00:00","BZN|FR","Without Sequence","-0.09","",""
"15/07/2023 14:00:00 - 15/07/2023 15:00:00","BZN|FR","Without Sequence","-1.00","",""
"15/07/2023 15:00:00 - 15/07/2023 16:00:00","BZN|FR","Without Sequence","-0.10","",""
"15/07/2023 16:00:00 - 15/07/2023 17:00:00","BZN|FR","Without Sequence","-0.02","",""
"15/07/2023 17:00:00 - 15/07/2023 18:00:00","BZN|FR","Without Sequence","4.30","",""
"15/07/2023 18:00:00 - 15/07/2023 19:00:00","BZN|FR","Without Sequence","30.00","",""
"15/07/2023 19:00:00 - 15/07/2023 20:00:00","BZN|FR","Without Sequence","66.81","",""
"15/07/2023 20:00:00 - 15/07/2023 21:00:00","BZN|FR","Without Sequence","89.00","",""
"15/07/2023 21:00:00 - 15/07/2023 22:00:00","BZN|FR","Without Sequence","84.56","",""
"15/07/2023 22:00:00 - 15/07/2023 23:00:00","BZN|FR","Without Sequence","83.04","",""
"15/07/2023 23:00:00 - 16/07/2023 00:00:00","BZN|FR","Without Sequence","83.04","",""
"16/07/2023 00:00:00 - 16/07/2023 01:00:00","BZN|FR","Without Sequence","57.25","",""
"16/07/2023 01:00:00 - 16/07/2023 02:00:00","BZN|FR","Without Sequence","19.69","",""
"16/07/2023 02:00:00 - 16/07/2023 03:00:00","BZN|FR","Without Sequence","2.53","",""
"16/07/2023 03:00:00 - 16/07/2023 04:00:00","BZN|FR","Without Sequence","-0.02","",""
"16/07/2023 04:00:00 - 16/07/2023 05:00:00","BZN|FR","Without Sequence","-0.08","",""
"16/07/2023 05:00:00 - 16/07/2023 06:00:00","BZN|FR","Without Sequence","-0.25","",""
"16/07/2023 06:00:00 - 16/07/2023 07:00:00","BZN|FR","Without Sequence","-2.73","",""
"16/07/2023 07:00:00 - 16/07/2023 08:00:00","BZN|FR","Without Sequence","-4.52","",""
"16/07/2023 08:00:00 - 16/07/2023 09:00:00","BZN|FR","Without Sequence","-5.13","",""
"16/07/2023 09:00:00 - 16/07/2023 10:00:00","BZN|FR","Without Sequence","-11.16","",""
"16/07/2023 10:00:00 - 16/07/2023 11:00:00","BZN|FR","Without Sequence","-17.38","",""
"16/07/2023 11:00:00 - 16/07/2023 12:00:00","BZN|FR","Without Sequence","-19.91","",""
"16/07/2023 12:00:00 - 16/07/2023 13:00:00","BZN|FR","Without Sequence","-17.35","",""
"16/07/2023 13:00:00 - 16/07/2023 14:00:00","BZN|FR","Without Sequence","-26.27","",""
"16/07/2023 14:00:00 - 16/07/2023 15:00:00","BZN|FR","Without Sequence","-37.33","",""
"16/07/2023 15:00:00 - 16/07/2023 16:00:00","BZN|FR","Without Sequence","-40.45","",""
"16/07/2023 16:00:00 - 16/07/2023 17:00:00","BZN|FR","Without Sequence","-21.47","",""
"16/07/2023 17:00:00 - 16/07/2023 18:00:00","BZN|FR","Without Sequence","-0.06","",""
"16/07/2023 18:00:00 - 16/07/2023 19:00:00","BZN|FR","Without Sequence","34.60","",""
"16/07/2023 19:00:00 - 16/07/2023 20:00:00","BZN|FR","Without Sequence","93.82","",""
"16/07/2023 20:00:00 - 16/07/2023 21:00:00","BZN|FR","Without Sequence","100.98","",""
"16/07/2023 21:00:00 - 16/07/2023 22:00:00","BZN|FR","Without Sequence","110.72","",""
"16/07/2023 22:00:00 - 16/07/2023 23:00:00","BZN|FR","Without Sequence","114.95","",""
"16/07/2023 23:00:00 - 17/07/2023 00:00:00","BZN|FR","Without Sequence","114.95","",""
"17/07/2023 00:00:00 - 17/07/2023 01:00:00","BZN|FR","Without Sequence","90.68","",""
"17/07/2023 01:00:00 - 17/07/2023 02:00:00","BZN|FR","Without Sequence","73.32","",""
"17/07/2023 02:00:00 - 17/07/2023 03:00:00","BZN|FR","Without Sequence","71.05","",""
"17/07/2023 03:00:00 - 17/07/2023 04:00:00","BZN|FR","Without Sequence","66.15","",""
"17/07/2023 04:00:00 - 17/07/2023 05:00:00","BZN|FR","Without Sequence","61.62","",""
"17/07/2023 05:00:00 - 17/07/2023 06:00:00","BZN|FR","Without Sequence","71.00","",""
"17/07/2023 06:00:00 - 17/07/2023 07:00:00","BZN|FR","Without Sequence","85.01","",""
"17/07/2023 07:00:00 - 17/07/2023 08:00:00","BZN|FR","Without Sequence","109.50","",""
"17/07/2023 08:00:00 - 17/07/2023 09:00:00","BZN|FR","Without Sequence","110.85","",""
"17/07/2023 09:00:00 - 17/07/2023 10:00:00","BZN|FR","Without Sequence","96.08","",""
"17/07/2023 10:00:00 - 17/07/2023 11:00:00","BZN|FR","Without Sequence","77.40","",""
"17/07/2023 11:00:00 - 17/07/2023 12:00:00","BZN|FR","Without Sequence","60.81","",""
"17/07/2023 12:00:00 - 17/07/2023 13:00:00","BZN|FR","Without Sequence","81.01","",""
"17/07/2023 13:00:00 - 17/07/2023 14:00:00","BZN|FR","Without Sequence","25.48","",""
"17/07/2023 14:00:00 - 17/07/2023 15:00:00","BZN|FR","Without Sequence","30.46","",""
"17/07/2023 15:00:00 - 17/07/2023 16:00:00","BZN|FR","Without Sequence","19.95","",""
"17/07/2023 16:00:00 - 17/07/2023 17:00:00","BZN|FR","Without Sequence","59.01","",""
"17/07/2023 17:00:00 - 17/07/2023 18:00:00","BZN|FR","Without Sequence","75.36","",""
"17/07/2023 18:00:00 - 17/07/2023 19:00:00","BZN|FR","Without Sequence","85.28","",""
"17/07/2023 19:00:00 - 17/07/2023 20:00:00","BZN|FR","Without Sequence","105.97","",""
"17/07/2023 20:00:00 - 17/07/2023 21:00:00","BZN|FR","Without Sequence","118.30","",""
"17/07/2023 21:00:00 - 17/07/2023 22:00:00","BZN|FR","Without Sequence","125.00","",""
"17/07/2023 22:00:00 - 17/07/2023 23:00:00","BZN|FR","Without Sequence","126.44","",""
"17/07/2023 23:00:00 - 18/07/2023 00:00:00","BZN|FR","Without Sequence","126.44","",""
"18/07/2023 00:00:00 - 18/07/2023 01:00:00","BZN|FR","Without Sequence","100.28","",""
"18/07/2023 01:00:00 - 18/07/2023 02:00:00","BZN|FR","Without Sequence","86.40","",""
"18/07/2023 02:00:00 - 18/07/2023 03:00:00","BZN|FR","Without Sequence","77.54","",""
"18/07/2023 03:00:00 - 18/07/2023 04:00:00","BZN|FR","Without Sequence","69.87","",""
"18/07/2023 04:00:00 - 18/07/2023 05:00:00","BZN|FR","Without Sequence","68.55","",""
"18/07/2023 05:00:00 - 18/07/2023 06:00:00","BZN|FR","Without Sequence","76.48","",""
"18/07/2023 06:00:00 - 18/07/2023 07:00:00","BZN|FR","Without Sequence","96.88","",""
"18/07/2023 07:00:00 - 18/07/2023 08:00:00","BZN|FR","Without Sequence","108.65","",""
"18/07/2023 08:00:00 - 18/07/2023 09:00:00","BZN|FR","Without Sequence","110.00","",""
"18/07/2023 09:00:00 - 18/07/2023 10:00:00","BZN|FR","Without Sequence","97.75","",""
"18/07/2023 10:00:00 - 18/07/2023 11:00:00","BZN|FR","Without Sequence","91.80","",""
"18/07/2023 11:00:00 - 18/07/2023 12:00:00","BZN|FR","Without Sequence","89.74","",""
"18/07/2023 12:00:00 - 18/07/2023 13:00:00","BZN|FR","Without Sequence","84.74","",""
"18/07/2023 13:00:00 - 18/07/2023 14:00:00","BZN|FR","Without Sequence","80.28","",""
"18/07/2023 14:00:00 - 18/07/2023 15:00:00","BZN|FR","Without Sequence","81.66","",""
"18/07/2023 15:00:00 - 18/07/2023 16:00:00","BZN|FR","Without Sequence","81.90","",""
"18/07/2023 16:00:00 - 18/07/2023 17:00:00","BZN|FR","Without Sequence","84.78","",""
"18/07/2023 17:00:00 - 18/07/2023 18:00:00","BZN|FR","Without Sequence","96.90","",""
"18/07/2023 18:00:00 - 18/07/2023 19:00:00","BZN|FR","Without Sequence","122.45","",""
"18/07/2023 19:00:00 - 18/07/2023 20:00:00","BZN|FR","Without Sequence","168.57","",""
"18/07/2023 20:00:00 - 18/07/2023 21:00:00","BZN|FR","Without Sequence","188.00","",""
"18/07/2023 21:00:00 - 18/07/2023 22:00:00","BZN|FR","Without Sequence","164.42","",""
"18/07/2023 22:00:00 - 18/07/2023 23:00:00","BZN|FR","Without Sequence","139.26","",""
"18/07/2023 23:00:00 - 19/07/2023 00:00:00","BZN|FR","Without Sequence","139.26","",""
"19/07/2023 00:00:00 - 19/07/2023 01:00:00","BZN|FR","Without Sequence","108.11","",""
"19/07/2023 01:00:00 - 19/07/2023 02:00:00","BZN|FR","Without Sequence","101.20","",""
"19/07/2023 02:00:00 - 19/07/2023 03:00:00","BZN|FR","Without Sequence","97.25","",""
"19/07/2023 03:00:00 - 19/07/2023 04:00:00","BZN|FR","Without Sequence","84.10","",""
"19/07/2023 04:00:00 - 19/07/2023 05:00:00","BZN|FR","Without Sequence","65.45","",""
"19/07/2023 05:00:00 - 19/07/2023 06:00:00","BZN|FR","Without Sequence","74.62","",""
"19/07/2023 06:00:00 - 19/07/2023 07:00:00","BZN|FR","Without Sequence","72.47","",""
"19/07/2023 07:00:00 - 19/07/2023 08:00:00","BZN|FR","Without Sequence","105.06","",""
"19/07/2023 08:00:00 - 19/07/2023 09:00:00","BZN|FR","Without Sequence","111.30","",""
"19/07/2023 09:00:00 - 19/07/2023 10:00:00","BZN|FR","Without Sequence","99.90","",""
"19/07/2023 10:00:00 - 19/07/2023 11:00:00","BZN|FR","Without Sequence","88.75","",""
"19/07/2023 11:00:00 - 19/07/2023 12:00:00","BZN|FR","Without Sequence","81.42","",""
"19/07/2023 12:00:00 - 19/07/2023 13:00:00","BZN|FR","Without Sequence","77.82","",""
"19/07/2023 13:00:00 - 19/07/2023 14:00:00","BZN|FR","Without Sequence","70.00","",""
"19/07/2023 14:00:00 - 19/07/2023 15:00:00","BZN|FR","Without Sequence","64.54","",""
"19/07/2023 15:00:00 - 19/07/2023 16:00:00","BZN|FR","Without Sequence","64.21","",""
"19/07/2023 16:00:00 - 19/07/2023 17:00:00","BZN|FR","Without Sequence","73.03","",""
"19/07/2023 17:00:00 - 19/07/2023 18:00:00","BZN|FR","Without Sequence","77.09","",""
"19/07/2023 18:00:00 - 19/07/2023 19:00:00","BZN|FR","Without Sequence","82.72","",""
"19/07/2023 19:00:00 - 19/07/2023 20:00:00","BZN|FR","Without Sequence","102.44","",""
"19/07/2023 20:00:00 - 19/07/2023 21:00:00","BZN|FR","Without Sequence","102.33","",""
"19/07/2023 21:00:00 - 19/07/2023 22:00:00","BZN|FR","Without Sequence","113.04","",""
"19/07/2023 22:00:00 - 19/07/2023 23:00:00","BZN|FR","Without Sequence","116.03","",""
"19/07/2023 23:00:00 - 20/07/2023 00:00:00","BZN|FR","Without Sequence","116.03","",""
"20/07/2023 00:00:00 - 20/07/2023 01:00:00","BZN|FR","Without Sequence","98.98","",""
"20/07/2023 01:00:00 - 20/07/2023 02:00:00","BZN|FR","Without Sequence","94.50","",""
"20/07/2023 02:00:00 - 20/07/2023 03:00:00","BZN|FR","Without Sequence","80.28","",""
"20/07/2023 03:00:00 - 20/07/2023 04:00:00","BZN|FR","Without Sequence","70.85","",""
"20/07/2023 04:00:00 - 20/07/2023 05:00:00","BZN|FR","Without Sequence","70.64","",""
"20/07/2023 05:00:00 - 20/07/2023 06:00:00","BZN|FR","Without Sequence","72.36","",""
"20/07/2023 06:00:00 - 20/07/2023 07:00:00","BZN|FR","Without Sequence","99.51","",""
"20/07/2023 07:00:00 - 20/07/2023 08:00:00","BZN|FR","Without Sequence","109.99","",""
"20/07/2023 08:00:00 - 20/07/2023 09:00:00","BZN|FR","Without Sequence","111.45","",""
"20/07/2023 09:00:00 - 20/07/2023 10:00:00","BZN|FR","Without Sequence","98.97","",""
"20/07/2023 10:00:00 - 20/07/2023 11:00:00","BZN|FR","Without Sequence","87.83","",""
"20/07/2023 11:00:00 - 20/07/2023 12:00:00","BZN|FR","Without Sequence","85.78","",""
"20/07/2023 12:00:00 - 20/07/2023 13:00:00","BZN|FR","Without Sequence","92.00","",""
"20/07/2023 13:00:00 - 20/07/2023 14:00:00","BZN|FR","Without Sequence","80.85","",""
"20/07/2023 14:00:00 - 20/07/2023 15:00:00","BZN|FR","Without Sequence","76.72","",""
"20/07/2023 15:00:00 - 20/07/2023 16:00:00","BZN|FR","Without Sequence","75.03","",""
"20/07/2023 16:00:00 - 20/07/2023 17:00:00","BZN|FR","Without Sequence","77.31","",""
"20/07/2023 17:00:00 - 20/07/2023 18:00:00","BZN|FR","Without Sequence","86.32","",""
"20/07/2023 18:00:00 - 20/07/2023 19:00:00","BZN|FR","Without Sequence","105.15","",""
"20/07/2023 19:00:00 - 20/07/2023 20:00:00","BZN|FR","Without Sequence","128.66","",""
"20/07/2023 20:00:00 - 20/07/2023 21:00:00","BZN|FR","Without Sequence","145.01","",""
"20/07/2023 21:00:00 - 20/07/2023 22:00:00","BZN|FR","Without Sequence","125.51","",""
"20/07/2023 22:00:00 - 20/07/2023 23:00:00","BZN|FR","Without Sequence","123.33","",""
"20/07/2023 23:00:00 - 21/07/2023 00:00:00","BZN|FR","Without Sequence","123.33","",""
"21/07/2023 00:00:00 - 21/07/2023 01:00:00","BZN|FR","Without Sequence","101.53","",""
"21/07/2023 01:00:00 - 21/07/2023 02:00:00","BZN|FR","Without Sequence","88.94","",""
"21/07/2023 02:00:00 - 21/07/2023 03:00:00","BZN|FR","Without Sequence","82.00","",""
"21/07/2023 03:00:00 - 21/07/2023 04:00:00","BZN|FR","Without Sequence","73.80","",""
"21/07/2023 04:00:00 - 21/07/2023 05:00:00","BZN|FR","Without Sequence","68.39","",""
"21/07/2023 05:00:00 - 21/07/2023 06:00:00","BZN|FR","Without Sequence","75.73","",""
"21/07/2023 06:00:00 - 21/07/2023 07:00:00","BZN|FR","Without Sequence","81.15","",""
"21/07/2023 07:00:00 - 21/07/2023 08:00:00","BZN|FR","Without Sequence","108.62","",""
"21/07/2023 08:00:00 - 21/07/2023 09:00:00","BZN|FR","Without Sequence","111.51","",""
"21/07/2023 09:00:00 - 21/07/2023 10:00:00","BZN|FR","Without Sequence","103.09","",""
"21/07/2023 10:00:00 - 21/07/2023 11:00:00","BZN|FR","Without Sequence","95.35","",""
"21/07/2023 11:00:00 - 21/07/2023 12:00:00","BZN|FR","Without Sequence","91.72","",""
"21/07/2023 12:00:00 - 21/07/2023 13:00:00","BZN|FR","Without Sequence","88.00","",""
"21/07/2023 13:00:00 - 21/07/2023 14:00:00","BZN|FR","Without Sequence","83.33","",""
"21/07/2023 14:00:00 - 21/07/2023 15:00:00","BZN|FR","Without Sequence","81.70","",""
"21/07/2023 15:00:00 - 21/07/2023 16:00:00","BZN|FR","Without Sequence","76.86","",""
"21/07/2023 16:00:00 - 21/07/2023 17:00:00","BZN|FR","Without Sequence","73.78","",""
"21/07/2023 17:00:00 - 21/07/2023 18:00:00","BZN|FR","Without Sequence","70.88","",""
"21/07/2023 18:00:00 - 21/07/2023 19:00:00","BZN|FR","Without Sequence","79.94","",""
"21/07/2023 19:00:00 - 21/07/2023 20:00:00","BZN|FR","Without Sequence","91.72","",""
"21/07/2023 20:00:00 - 21/07/2023 21:00:00","BZN|FR","Without Sequence","103.09","",""
"21/07/2023 21:00:00 - 21/07/2023 22:00:00","BZN|FR","Without Sequence","103.98","",""
"21/07/2023 22:00:00 - 21/07/2023 23:00:00","BZN|FR","Without Sequence","111.38","",""
"21/07/2023 23:00:00 - 22/07/2023 00:00:00","BZN|FR","Without Sequence","111.38","",""
"22/07/2023 00:00:00 - 22/07/2023 01:00:00","BZN|FR","Without Sequence","98.14","",""
"22/07/2023 01:00:00 - 22/07/2023 02:00:00","BZN|FR","Without Sequence","98.60","",""
"22/07/2023 02:00:00 - 22/07/2023 03:00:00","BZN|FR","Without Sequence","93.00","",""
"22/07/2023 03:00:00 - 22/07/2023 04:00:00","BZN|FR","Without Sequence","94.36","",""
"22/07/2023 04:00:00 - 22/07/2023 05:00:00","BZN|FR","Without Sequence","89.93","",""
"22/07/2023 05:00:00 - 22/07/2023 06:00:00","BZN|FR","Without Sequence","88.00","",""
"22/07/2023 06:00:00 - 22/07/2023 07:00:00","BZN|FR","Without Sequence","88.80","",""
"22/07/2023 07:00:00 - 22/07/2023 08:00:00","BZN|FR","Without Sequence","86.18","",""
"22/07/2023 08:00:00 - 22/07/2023 09:00:00","BZN|FR","Without Sequence","82.93","",""
"22/07/2023 09:00:00 - 22/07/2023 10:00:00","BZN|FR","Without Sequence","78.00","",""
"22/07/2023 10:00:00 - 22/07/2023 11:00:00","BZN|FR","Without Sequence","64.00","",""
"22/07/2023 11:00:00 - 22/07/2023 12:00:00","BZN|FR","Without Sequence","46.56","",""
"22/07/2023 12:00:00 - 22/07/2023 13:00:00","BZN|FR","Without Sequence","43.84","",""
"22/07/2023 13:00:00 - 22/07/2023 14:00:00","BZN|FR","Without Sequence","22.34","",""
"22/07/2023 14:00:00 - 22/07/2023 15:00:00","BZN|FR","Without Sequence","19.52","",""
"22/07/2023 15:00:00 - 22/07/2023 16:00:00","BZN|FR","Without Sequence","29.05","",""
"22/07/2023 16:00:00 - 22/07/2023 17:00:00","BZN|FR","Without Sequence","47.12","",""
"22/07/2023 17:00:00 - 22/07/2023 18:00:00","BZN|FR","Without Sequence","71.50","",""
"22/07/2023 18:00:00 - 22/07/2023 19:00:00","BZN|FR","Without Sequence","80.00","",""
"22/07/2023 19:00:00 - 22/07/2023 20:00:00","BZN|FR","Without Sequence","93.81","",""
"22/07/2023 20:00:00 - 22/07/2023 21:00:00","BZN|FR","Without Sequence","97.79","",""
"22/07/2023 21:00:00 - 22/07/2023 22:00:00","BZN|FR","Without Sequence","76.68","",""
"22/07/2023 22:00:00 - 22/07/2023 23:00:00","BZN|FR","Without Sequence","95.70","",""
"22/07/2023 23:00:00 - 23/07/2023 00:00:00","BZN|FR","Without Sequence","95.70","",""
"23/07/2023 00:00:00 - 23/07/2023 01:00:00","BZN|FR","Without Sequence","83.78","",""
"23/07/2023 01:00:00 - 23/07/2023 02:00:00","BZN|FR","Without Sequence","78.74","",""
"23/07/2023 02:00:00 - 23/07/2023 03:00:00","BZN|FR","Without Sequence","47.61","",""
"23/07/2023 03:00:00 - 23/07/2023 04:00:00","BZN|FR","Without Sequence","33.22","",""
"23/07/2023 04:00:00 - 23/07/2023 05:00:00","BZN|FR","Without Sequence","14.10","",""
"23/07/2023 05:00:00 - 23/07/2023 06:00:00","BZN|FR","Without Sequence","11.09","",""
"23/07/2023 06:00:00 - 23/07/2023 07:00:00","BZN|FR","Without Sequence","5.08","",""
"23/07/2023 07:00:00 - 23/07/2023 08:00:00","BZN|FR","Without Sequence","2.88","",""
"23/07/2023 08:00:00 - 23/07/2023 09:00:00","BZN|FR","Without Sequence","3.42","",""
"23/07/2023 09:00:00 - 23/07/2023 10:00:00","BZN|FR","Without Sequence","0.09","",""
"23/07/2023 10:00:00 - 23/07/2023 11:00:00","BZN|FR","Without Sequence","0.00","",""
"23/07/2023 11:00:00 - 23/07/2023 12:00:00","BZN|FR","Without Sequence","-0.03","",""
"23/07/2023 12:00:00 - 23/07/2023 13:00:00","BZN|FR","Without Sequence","-0.05","",""
"23/07/2023 13:00:00 - 23/07/2023 14:00:00","BZN|FR","Without Sequence","-0.08","",""
"23/07/2023 14:00:00 - 23/07/2023 15:00:00","BZN|FR","Without Sequence","-0.10","",""
"23/07/2023 15:00:00 - 23/07/2023 16:00:00","BZN|FR","Without Sequence","-0.10","",""
"23/07/2023 16:00:00 - 23/07/2023 17:00:00","BZN|FR","Without Sequence","-0.02","",""
"23/07/2023 17:00:00 - 23/07/2023 18:00:00","BZN|FR","Without Sequence","4.42","",""
"23/07/2023 18:00:00 - 23/07/2023 19:00:00","BZN|FR","Without Sequence","35.76","",""
"23/07/2023 19:00:00 - 23/07/2023 20:00:00","BZN|FR","Without Sequence","70.65","",""
"23/07/2023 20:00:00 - 23/07/2023 21:00:00","BZN|FR","Without Sequence","90.00","",""
"23/07/2023 21:00:00 - 23/07/2023 22:00:00","BZN|FR","Without Sequence","95.67","",""
"23/07/2023 22:00:00 - 23/07/2023 23:00:00","BZN|FR","Without Sequence","100.81","",""
"23/07/2023 23:00:00 - 24/07/2023 00:00:00","BZN|FR","Without Sequence","100.81","",""
"24/07/2023 00:00:00 - 24/07/2023 01:00:00","BZN|FR","Without Sequence","77.14","",""
"24/07/2023 01:00:00 - 24/07/2023 02:00:00","BZN|FR","Without Sequence","70.02","",""
"24/07/2023 02:00:00 - 24/07/2023 03:00:00","BZN|FR","Without Sequence","68.99","",""
"24/07/2023 03:00:00 - 24/07/2023 04:00:00","BZN|FR","Without Sequence","72.01","",""
"24/07/2023 04:00:00 - 24/07/2023 05:00:00","BZN|FR","Without Sequence","72.09","",""
"24/07/2023 05:00:00 - 24/07/2023 06:00:00","BZN|FR","Without Sequence","87.11","",""
"24/07/2023 06:00:00 - 24/07/2023 07:00:00","BZN|FR","Without Sequence","81.71","",""
