"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"21/12/2022 09:00:00 - 21/12/2022 10:00:00","BZN|FR","Without Sequence","269.82","",""
"21/12/2022 10:00:00 - 21/12/2022 11:00:00","BZN|FR","Without Sequence","251.71","",""
"21/12/2022 11:00:00 - 21/12/2022 12:00:00","BZN|FR","Without Sequence","248.24","",""
"21/12/2022 12:00:00 - 21/12/2022 13:00:00","BZN|FR","Without Sequence","239.07","",""
"21/12/2022 13:00:00 - 21/12/2022 14:00:00","BZN|FR","Without Sequence","233.54","",""
"21/12/2022 14:00:00 - 21/12/2022 15:00:00","BZN|FR","Without Sequence","241.71","",""
"21/12/2022 15:00:00 - 21/12/2022 16:00:00","BZN|FR","Without Sequence","230.20","",""
"21/12/2022 16:00:00 - 21/12/2022 17:00:00","BZN|FR","Without Sequence","227.44","",""
"21/12/2022 17:00:00 - 21/12/2022 18:00:00","BZN|FR","Without Sequence","246.67","",""
"21/12/2022 18:00:00 - 21/12/2022 19:00:00","BZN|FR","Without Sequence","235.90","",""
"21/12/2022 19:00:00 - 21/12/2022 20:00:00","BZN|FR","Without Sequence","226.28","",""
"21/12/2022 20:00:00 - 21/12/2022 21:00:00","BZN|FR","Without Sequence","215.86","",""
"21/12/2022 21:00:00 - 21/12/2022 22:00:00","BZN|FR","Without Sequence","194.90","",""
"21/12/2022 22:00:00 - 21/12/2022 23:00:00","BZN|FR","Without Sequence","188.24","",""
"21/12/2022 23:00:00 - 22/12/2022 00:00:00","BZN|FR","Without Sequence","188.24","",""
"22/12/2022 00:00:00 - 22/12/2022 01:00:00","BZN|FR","Without Sequence","158.85","",""
"22/12/2022 01:00:00 - 22/12/2022 02:00:00","BZN|FR","Without Sequence","144.97","",""
"22/12/2022 02:00:00 - 22/12/2022 03:00:00","BZN|FR","Without Sequence","139.84","",""
"22/12/2022 03:00:00 - 22/12/2022 04:00:00","BZN|FR","Without Sequence","129.45","",""
"22/12/2022 04:00:00 - 22/12/2022 05:00:00","BZN|FR","Without Sequence","106.32","",""
"22/12/2022 05:00:00 - 22/12/2022 06:00:00","BZN|FR","Without Sequence","155.92","",""
"22/12/2022 06:00:00 - 22/12/2022 07:00:00","BZN|FR","Without Sequence","183.86","",""
"22/12/2022 07:00:00 - 22/12/2022 08:00:00","BZN|FR","Without Sequence","224.72","",""
"22/12/2022 08:00:00 - 22/12/2022 09:00:00","BZN|FR","Without Sequence","224.40","",""
"22/12/2022 09:00:00 - 22/12/2022 10:00:00","BZN|FR","Without Sequence","225.62","",""
"22/12/2022 10:00:00 - 22/12/2022 11:00:00","BZN|FR","Without Sequence","226.69","",""
"22/12/2022 11:00:00 - 22/12/2022 12:00:00","BZN|FR","Without Sequence","224.76","",""
"22/12/2022 12:00:00 - 22/12/2022 13:00:00","BZN|FR","Without Sequence","224.55","",""
"22/12/2022 13:00:00 - 22/12/2022 14:00:00","BZN|FR","Without Sequence","217.32","",""
"22/12/2022 14:00:00 - 22/12/2022 15:00:00","BZN|FR","Without Sequence","213.78","",""
"22/12/2022 15:00:00 - 22/12/2022 16:00:00","BZN|FR","Without Sequence","213.42","",""
"22/12/2022 16:00:00 - 22/12/2022 17:00:00","BZN|FR","Without Sequence","216.32","",""
"22/12/2022 17:00:00 - 22/12/2022 18:00:00","BZN|FR","Without Sequence","236.11","",""
"22/12/2022 18:00:00 - 22/12/2022 19:00:00","BZN|FR","Without Sequence","232.00","",""
"22/12/2022 19:00:00 - 22/12/2022 20:00:00","BZN|FR","Without Sequence","221.89","",""
"22/12/2022 20:00:00 - 22/12/2022 21:00:00","BZN|FR","Without Sequence","211.70","",""
"22/12/2022 21:00:00 - 22/12/2022 22:00:00","BZN|FR","Without Sequence","188.86","",""
"22/12/2022 22:00:00 - 22/12/2022 23:00:00","BZN|FR","Without Sequence","178.24","",""
"22/12/2022 23:00:00 - 23/12/2022 00:00:00","BZN|FR","Without Sequence","178.24","",""
"23/12/2022 00:00:00 - 23/12/2022 01:00:00","BZN|FR","Without Sequence","148.72","",""
"23/12/2022 01:00:00 - 23/12/2022 02:00:00","BZN|FR","Without Sequence","148.72","",""
"23/12/2022 02:00:00 - 23/12/2022 03:00:00","BZN|FR","Without Sequence","146.39","",""
"23/12/2022 03:00:00 - 23/12/2022 04:00:00","BZN|FR","Without Sequence","137.87","",""
"23/12/2022 04:00:00 - 23/12/2022 05:00:00","BZN|FR","Without Sequence","141.00","",""
"23/12/2022 05:00:00 - 23/12/2022 06:00:00","BZN|FR","Without Sequence","148.55","",""
"23/12/2022 06:00:00 - 23/12/2022 07:00:00","BZN|FR","Without Sequence","169.45","",""
"23/12/2022 07:00:00 - 23/12/2022 08:00:00","BZN|FR","Without Sequence","189.19","",""
"23/12/2022 08:00:00 - 23/12/2022 09:00:00","BZN|FR","Without Sequence","217.00","",""
"23/12/2022 09:00:00 - 23/12/2022 10:00:00","BZN|FR","Without Sequence","222.20","",""
"23/12/2022 10:00:00 - 23/12/2022 11:00:00","BZN|FR","Without Sequence","225.09","",""
"23/12/2022 11:00:00 - 23/12/2022 12:00:00","BZN|FR","Without Sequence","184.95","",""
"23/12/2022 12:00:00 - 23/12/2022 13:00:00","BZN|FR","Without Sequence","191.33","",""
"23/12/2022 13:00:00 - 23/12/2022 14:00:00","BZN|FR","Without Sequence","149.10","",""
"23/12/2022 14:00:00 - 23/12/2022 15:00:00","BZN|FR","Without Sequence","165.96","",""
"23/12/2022 15:00:00 - 23/12/2022 16:00:00","BZN|FR","Without Sequence","149.70","",""
"23/12/2022 16:00:00 - 23/12/2022 17:00:00","BZN|FR","Without Sequence","152.66","",""
"23/12/2022 17:00:00 - 23/12/2022 18:00:00","BZN|FR","Without Sequence","212.01","",""
"23/12/2022 18:00:00 - 23/12/2022 19:00:00","BZN|FR","Without Sequence","209.93","",""
"23/12/2022 19:00:00 - 23/12/2022 20:00:00","BZN|FR","Without Sequence","198.44","",""
"23/12/2022 20:00:00 - 23/12/2022 21:00:00","BZN|FR","Without Sequence","181.34","",""
"23/12/2022 21:00:00 - 23/12/2022 22:00:00","BZN|FR","Without Sequence","152.11","",""
"23/12/2022 22:00:00 - 23/12/2022 23:00:00","BZN|FR","Without Sequence","148.74","",""
"23/12/2022 23:00:00 - 24/12/2022 00:00:00","BZN|FR","Without Sequence","148.74","",""
"24/12/2022 00:00:00 - 24/12/2022 01:00:00","BZN|FR","Without Sequence","81.20","",""
"24/12/2022 01:00:00 - 24/12/2022 02:00:00","BZN|FR","Without Sequence","50.40","",""
"24/12/2022 02:00:00 - 24/12/2022 03:00:00","BZN|FR","Without Sequence","50.00","",""
"24/12/2022 03:00:00 - 24/12/2022 04:00:00","BZN|FR","Without Sequence","32.52","",""
"24/12/2022 04:00:00 - 24/12/2022 05:00:00","BZN|FR","Without Sequence","36.00","",""
"24/12/2022 05:00:00 - 24/12/2022 06:00:00","BZN|FR","Without Sequence","48.48","",""
"24/12/2022 06:00:00 - 24/12/2022 07:00:00","BZN|FR","Without Sequence","57.53","",""
"24/12/2022 07:00:00 - 24/12/2022 08:00:00","BZN|FR","Without Sequence","98.20","",""
"24/12/2022 08:00:00 - 24/12/2022 09:00:00","BZN|FR","Without Sequence","122.20","",""
"24/12/2022 09:00:00 - 24/12/2022 10:00:00","BZN|FR","Without Sequence","145.87","",""
"24/12/2022 10:00:00 - 24/12/2022 11:00:00","BZN|FR","Without Sequence","144.57","",""
"24/12/2022 11:00:00 - 24/12/2022 12:00:00","BZN|FR","Without Sequence","142.78","",""
"24/12/2022 12:00:00 - 24/12/2022 13:00:00","BZN|FR","Without Sequence","138.80","",""
"24/12/2022 13:00:00 - 24/12/2022 14:00:00","BZN|FR","Without Sequence","142.48","",""
"24/12/2022 14:00:00 - 24/12/2022 15:00:00","BZN|FR","Without Sequence","151.03","",""
"24/12/2022 15:00:00 - 24/12/2022 16:00:00","BZN|FR","Without Sequence","160.08","",""
"24/12/2022 16:00:00 - 24/12/2022 17:00:00","BZN|FR","Without Sequence","163.05","",""
"24/12/2022 17:00:00 - 24/12/2022 18:00:00","BZN|FR","Without Sequence","169.51","",""
"24/12/2022 18:00:00 - 24/12/2022 19:00:00","BZN|FR","Without Sequence","157.84","",""
"24/12/2022 19:00:00 - 24/12/2022 20:00:00","BZN|FR","Without Sequence","145.05","",""
"24/12/2022 20:00:00 - 24/12/2022 21:00:00","BZN|FR","Without Sequence","129.67","",""
"24/12/2022 21:00:00 - 24/12/2022 22:00:00","BZN|FR","Without Sequence","120.00","",""
"24/12/2022 22:00:00 - 24/12/2022 23:00:00","BZN|FR","Without Sequence","116.70","",""
"24/12/2022 23:00:00 - 25/12/2022 00:00:00","BZN|FR","Without Sequence","116.70","",""
"25/12/2022 00:00:00 - 25/12/2022 01:00:00","BZN|FR","Without Sequence","120.28","",""
"25/12/2022 01:00:00 - 25/12/2022 02:00:00","BZN|FR","Without Sequence","112.11","",""
"25/12/2022 02:00:00 - 25/12/2022 03:00:00","BZN|FR","Without Sequence","106.65","",""
"25/12/2022 03:00:00 - 25/12/2022 04:00:00","BZN|FR","Without Sequence","90.84","",""
"25/12/2022 04:00:00 - 25/12/2022 05:00:00","BZN|FR","Without Sequence","85.70","",""
"25/12/2022 05:00:00 - 25/12/2022 06:00:00","BZN|FR","Without Sequence","85.65","",""
"25/12/2022 06:00:00 - 25/12/2022 07:00:00","BZN|FR","Without Sequence","85.64","",""
"25/12/2022 07:00:00 - 25/12/2022 08:00:00","BZN|FR","Without Sequence","92.70","",""
"25/12/2022 08:00:00 - 25/12/2022 09:00:00","BZN|FR","Without Sequence","110.10","",""
"25/12/2022 09:00:00 - 25/12/2022 10:00:00","BZN|FR","Without Sequence","113.28","",""
"25/12/2022 10:00:00 - 25/12/2022 11:00:00","BZN|FR","Without Sequence","122.34","",""
"25/12/2022 11:00:00 - 25/12/2022 12:00:00","BZN|FR","Without Sequence","121.63","",""
"25/12/2022 12:00:00 - 25/12/2022 13:00:00","BZN|FR","Without Sequence","101.62","",""
"25/12/2022 13:00:00 - 25/12/2022 14:00:00","BZN|FR","Without Sequence","95.60","",""
"25/12/2022 14:00:00 - 25/12/2022 15:00:00","BZN|FR","Without Sequence","93.58","",""
"25/12/2022 15:00:00 - 25/12/2022 16:00:00","BZN|FR","Without Sequence","110.08","",""
"25/12/2022 16:00:00 - 25/12/2022 17:00:00","BZN|FR","Without Sequence","114.58","",""
"25/12/2022 17:00:00 - 25/12/2022 18:00:00","BZN|FR","Without Sequence","137.12","",""
"25/12/2022 18:00:00 - 25/12/2022 19:00:00","BZN|FR","Without Sequence","132.56","",""
"25/12/2022 19:00:00 - 25/12/2022 20:00:00","BZN|FR","Without Sequence","121.50","",""
"25/12/2022 20:00:00 - 25/12/2022 21:00:00","BZN|FR","Without Sequence","123.34","",""
"25/12/2022 21:00:00 - 25/12/2022 22:00:00","BZN|FR","Without Sequence","110.72","",""
"25/12/2022 22:00:00 - 25/12/2022 23:00:00","BZN|FR","Without Sequence","103.56","",""
"25/12/2022 23:00:00 - 26/12/2022 00:00:00","BZN|FR","Without Sequence","103.56","",""
"26/12/2022 00:00:00 - 26/12/2022 01:00:00","BZN|FR","Without Sequence","50.30","",""
"26/12/2022 01:00:00 - 26/12/2022 02:00:00","BZN|FR","Without Sequence","36.98","",""
"26/12/2022 02:00:00 - 26/12/2022 03:00:00","BZN|FR","Without Sequence","30.20","",""
"26/12/2022 03:00:00 - 26/12/2022 04:00:00","BZN|FR","Without Sequence","21.30","",""
"26/12/2022 04:00:00 - 26/12/2022 05:00:00","BZN|FR","Without Sequence","17.90","",""
"26/12/2022 05:00:00 - 26/12/2022 06:00:00","BZN|FR","Without Sequence","16.33","",""
"26/12/2022 06:00:00 - 26/12/2022 07:00:00","BZN|FR","Without Sequence","18.11","",""
"26/12/2022 07:00:00 - 26/12/2022 08:00:00","BZN|FR","Without Sequence","23.29","",""
"26/12/2022 08:00:00 - 26/12/2022 09:00:00","BZN|FR","Without Sequence","38.68","",""
"26/12/2022 09:00:00 - 26/12/2022 10:00:00","BZN|FR","Without Sequence","53.57","",""
"26/12/2022 10:00:00 - 26/12/2022 11:00:00","BZN|FR","Without Sequence","59.30","",""
"26/12/2022 11:00:00 - 26/12/2022 12:00:00","BZN|FR","Without Sequence","59.00","",""
"26/12/2022 12:00:00 - 26/12/2022 13:00:00","BZN|FR","Without Sequence","54.90","",""
"26/12/2022 13:00:00 - 26/12/2022 14:00:00","BZN|FR","Without Sequence","55.19","",""
"26/12/2022 14:00:00 - 26/12/2022 15:00:00","BZN|FR","Without Sequence","58.60","",""
"26/12/2022 15:00:00 - 26/12/2022 16:00:00","BZN|FR","Without Sequence","60.78","",""
"26/12/2022 16:00:00 - 26/12/2022 17:00:00","BZN|FR","Without Sequence","80.00","",""
"26/12/2022 17:00:00 - 26/12/2022 18:00:00","BZN|FR","Without Sequence","126.00","",""
"26/12/2022 18:00:00 - 26/12/2022 19:00:00","BZN|FR","Without Sequence","167.11","",""
"26/12/2022 19:00:00 - 26/12/2022 20:00:00","BZN|FR","Without Sequence","189.26","",""
"26/12/2022 20:00:00 - 26/12/2022 21:00:00","BZN|FR","Without Sequence","150.00","",""
"26/12/2022 21:00:00 - 26/12/2022 22:00:00","BZN|FR","Without Sequence","139.98","",""
"26/12/2022 22:00:00 - 26/12/2022 23:00:00","BZN|FR","Without Sequence","154.86","",""
"26/12/2022 23:00:00 - 27/12/2022 00:00:00","BZN|FR","Without Sequence","154.86","",""
"27/12/2022 00:00:00 - 27/12/2022 01:00:00","BZN|FR","Without Sequence","84.20","",""
"27/12/2022 01:00:00 - 27/12/2022 02:00:00","BZN|FR","Without Sequence","91.00","",""
"27/12/2022 02:00:00 - 27/12/2022 03:00:00","BZN|FR","Without Sequence","80.02","",""
"27/12/2022 03:00:00 - 27/12/2022 04:00:00","BZN|FR","Without Sequence","62.09","",""
"27/12/2022 04:00:00 - 27/12/2022 05:00:00","BZN|FR","Without Sequence","63.20","",""
"27/12/2022 05:00:00 - 27/12/2022 06:00:00","BZN|FR","Without Sequence","85.00","",""
"27/12/2022 06:00:00 - 27/12/2022 07:00:00","BZN|FR","Without Sequence","98.71","",""
"27/12/2022 07:00:00 - 27/12/2022 08:00:00","BZN|FR","Without Sequence","122.04","",""
"27/12/2022 08:00:00 - 27/12/2022 09:00:00","BZN|FR","Without Sequence","152.26","",""
"27/12/2022 09:00:00 - 27/12/2022 10:00:00","BZN|FR","Without Sequence","156.32","",""
"27/12/2022 10:00:00 - 27/12/2022 11:00:00","BZN|FR","Without Sequence","139.27","",""
"27/12/2022 11:00:00 - 27/12/2022 12:00:00","BZN|FR","Without Sequence","143.03","",""
"27/12/2022 12:00:00 - 27/12/2022 13:00:00","BZN|FR","Without Sequence","147.57","",""
"27/12/2022 13:00:00 - 27/12/2022 14:00:00","BZN|FR","Without Sequence","126.42","",""
"27/12/2022 14:00:00 - 27/12/2022 15:00:00","BZN|FR","Without Sequence","139.08","",""
"27/12/2022 15:00:00 - 27/12/2022 16:00:00","BZN|FR","Without Sequence","143.32","",""
"27/12/2022 16:00:00 - 27/12/2022 17:00:00","BZN|FR","Without Sequence","147.58","",""
"27/12/2022 17:00:00 - 27/12/2022 18:00:00","BZN|FR","Without Sequence","158.69","",""
"27/12/2022 18:00:00 - 27/12/2022 19:00:00","BZN|FR","Without Sequence","164.69","",""
"27/12/2022 19:00:00 - 27/12/2022 20:00:00","BZN|FR","Without Sequence","159.66","",""
"27/12/2022 20:00:00 - 27/12/2022 21:00:00","BZN|FR","Without Sequence","147.56","",""
"27/12/2022 21:00:00 - 27/12/2022 22:00:00","BZN|FR","Without Sequence","128.80","",""
"27/12/2022 22:00:00 - 27/12/2022 23:00:00","BZN|FR","Without Sequence","107.84","",""
"27/12/2022 23:00:00 - 28/12/2022 00:00:00","BZN|FR","Without Sequence","107.84","",""
"28/12/2022 00:00:00 - 28/12/2022 01:00:00","BZN|FR","Without Sequence","40.28","",""
"28/12/2022 01:00:00 - 28/12/2022 02:00:00","BZN|FR","Without Sequence","33.13","",""
"28/12/2022 02:00:00 - 28/12/2022 03:00:00","BZN|FR","Without Sequence","11.20","",""
"28/12/2022 03:00:00 - 28/12/2022 04:00:00","BZN|FR","Without Sequence","0.10","",""
"28/12/2022 04:00:00 - 28/12/2022 05:00:00","BZN|FR","Without Sequence","1.26","",""
"28/12/2022 05:00:00 - 28/12/2022 06:00:00","BZN|FR","Without Sequence","3.12","",""
"28/12/2022 06:00:00 - 28/12/2022 07:00:00","BZN|FR","Without Sequence","21.78","",""
"28/12/2022 07:00:00 - 28/12/2022 08:00:00","BZN|FR","Without Sequence","45.80","",""
"28/12/2022 08:00:00 - 28/12/2022 09:00:00","BZN|FR","Without Sequence","66.61","",""
"28/12/2022 09:00:00 - 28/12/2022 10:00:00","BZN|FR","Without Sequence","78.50","",""
"28/12/2022 10:00:00 - 28/12/2022 11:00:00","BZN|FR","Without Sequence","81.49","",""
"28/12/2022 11:00:00 - 28/12/2022 12:00:00","BZN|FR","Without Sequence","71.20","",""
"28/12/2022 12:00:00 - 28/12/2022 13:00:00","BZN|FR","Without Sequence","57.87","",""
"28/12/2022 13:00:00 - 28/12/2022 14:00:00","BZN|FR","Without Sequence","60.01","",""
"28/12/2022 14:00:00 - 28/12/2022 15:00:00","BZN|FR","Without Sequence","73.73","",""
"28/12/2022 15:00:00 - 28/12/2022 16:00:00","BZN|FR","Without Sequence","59.47","",""
"28/12/2022 16:00:00 - 28/12/2022 17:00:00","BZN|FR","Without Sequence","73.21","",""
"28/12/2022 17:00:00 - 28/12/2022 18:00:00","BZN|FR","Without Sequence","99.97","",""
"28/12/2022 18:00:00 - 28/12/2022 19:00:00","BZN|FR","Without Sequence","96.95","",""
"28/12/2022 19:00:00 - 28/12/2022 20:00:00","BZN|FR","Without Sequence","79.74","",""
"28/12/2022 20:00:00 - 28/12/2022 21:00:00","BZN|FR","Without Sequence","66.23","",""
"28/12/2022 21:00:00 - 28/12/2022 22:00:00","BZN|FR","Without Sequence","52.85","",""
"28/12/2022 22:00:00 - 28/12/2022 23:00:00","BZN|FR","Without Sequence","40.07","",""
"28/12/2022 23:00:00 - 29/12/2022 00:00:00","BZN|FR","Without Sequence","40.07","",""
"29/12/2022 00:00:00 - 29/12/2022 01:00:00","BZN|FR","Without Sequence","0.13","",""
"29/12/2022 01:00:00 - 29/12/2022 02:00:00","BZN|FR","Without Sequence","0.01","",""
"29/12/2022 02:00:00 - 29/12/2022 03:00:00","BZN|FR","Without Sequence","-0.05","",""
"29/12/2022 03:00:00 - 29/12/2022 04:00:00","BZN|FR","Without Sequence","-1.44","",""
"29/12/2022 04:00:00 - 29/12/2022 05:00:00","BZN|FR","Without Sequence","-1.18","",""
"29/12/2022 05:00:00 - 29/12/2022 06:00:00","BZN|FR","Without Sequence","-0.04","",""
"29/12/2022 06:00:00 - 29/12/2022 07:00:00","BZN|FR","Without Sequence","1.07","",""
"29/12/2022 07:00:00 - 29/12/2022 08:00:00","BZN|FR","Without Sequence","4.88","",""
"29/12/2022 08:00:00 - 29/12/2022 09:00:00","BZN|FR","Without Sequence","21.97","",""
"29/12/2022 09:00:00 - 29/12/2022 10:00:00","BZN|FR","Without Sequence","36.00","",""
"29/12/2022 10:00:00 - 29/12/2022 11:00:00","BZN|FR","Without Sequence","42.27","",""
"29/12/2022 11:00:00 - 29/12/2022 12:00:00","BZN|FR","Without Sequence","44.57","",""
"29/12/2022 12:00:00 - 29/12/2022 13:00:00","BZN|FR","Without Sequence","49.02","",""
"29/12/2022 13:00:00 - 29/12/2022 14:00:00","BZN|FR","Without Sequence","38.77","",""
"29/12/2022 14:00:00 - 29/12/2022 15:00:00","BZN|FR","Without Sequence","44.82","",""
"29/12/2022 15:00:00 - 29/12/2022 16:00:00","BZN|FR","Without Sequence","51.12","",""
"29/12/2022 16:00:00 - 29/12/2022 17:00:00","BZN|FR","Without Sequence","54.70","",""
"29/12/2022 17:00:00 - 29/12/2022 18:00:00","BZN|FR","Without Sequence","60.67","",""
"29/12/2022 18:00:00 - 29/12/2022 19:00:00","BZN|FR","Without Sequence","72.28","",""
"29/12/2022 19:00:00 - 29/12/2022 20:00:00","BZN|FR","Without Sequence","68.39","",""
"29/12/2022 20:00:00 - 29/12/2022 21:00:00","BZN|FR","Without Sequence","54.18","",""
"29/12/2022 21:00:00 - 29/12/2022 22:00:00","BZN|FR","Without Sequence","47.42","",""
"29/12/2022 22:00:00 - 29/12/2022 23:00:00","BZN|FR","Without Sequence","41.15","",""
"29/12/2022 23:00:00 - 30/12/2022 00:00:00","BZN|FR","Without Sequence","41.15","",""
"30/12/2022 00:00:00 - 30/12/2022 01:00:00","BZN|FR","Without Sequence","38.97","",""
"30/12/2022 01:00:00 - 30/12/2022 02:00:00","BZN|FR","Without Sequence","5.09","",""
"30/12/2022 02:00:00 - 30/12/2022 03:00:00","BZN|FR","Without Sequence","3.09","",""
"30/12/2022 03:00:00 - 30/12/2022 04:00:00","BZN|FR","Without Sequence","0.65","",""
"30/12/2022 04:00:00 - 30/12/2022 05:00:00","BZN|FR","Without Sequence","0.57","",""
"30/12/2022 05:00:00 - 30/12/2022 06:00:00","BZN|FR","Without Sequence","4.88","",""
"30/12/2022 06:00:00 - 30/12/2022 07:00:00","BZN|FR","Without Sequence","10.93","",""
"30/12/2022 07:00:00 - 30/12/2022 08:00:00","BZN|FR","Without Sequence","23.89","",""
"30/12/2022 08:00:00 - 30/12/2022 09:00:00","BZN|FR","Without Sequence","27.74","",""
"30/12/2022 09:00:00 - 30/12/2022 10:00:00","BZN|FR","Without Sequence","30.95","",""
"30/12/2022 10:00:00 - 30/12/2022 11:00:00","BZN|FR","Without Sequence","28.64","",""
"30/12/2022 11:00:00 - 30/12/2022 12:00:00","BZN|FR","Without Sequence","27.34","",""
"30/12/2022 12:00:00 - 30/12/2022 13:00:00","BZN|FR","Without Sequence","20.84","",""
"30/12/2022 13:00:00 - 30/12/2022 14:00:00","BZN|FR","Without Sequence","22.83","",""
"30/12/2022 14:00:00 - 30/12/2022 15:00:00","BZN|FR","Without Sequence","28.58","",""
"30/12/2022 15:00:00 - 30/12/2022 16:00:00","BZN|FR","Without Sequence","31.60","",""
"30/12/2022 16:00:00 - 30/12/2022 17:00:00","BZN|FR","Without Sequence","26.00","",""
"30/12/2022 17:00:00 - 30/12/2022 18:00:00","BZN|FR","Without Sequence","34.27","",""
"30/12/2022 18:00:00 - 30/12/2022 19:00:00","BZN|FR","Without Sequence","27.44","",""
"30/12/2022 19:00:00 - 30/12/2022 20:00:00","BZN|FR","Without Sequence","21.78","",""
"30/12/2022 20:00:00 - 30/12/2022 21:00:00","BZN|FR","Without Sequence","15.00","",""
"30/12/2022 21:00:00 - 30/12/2022 22:00:00","BZN|FR","Without Sequence","4.12","",""
"30/12/2022 22:00:00 - 30/12/2022 23:00:00","BZN|FR","Without Sequence","4.12","",""
"30/12/2022 23:00:00 - 31/12/2022 00:00:00","BZN|FR","Without Sequence","4.12","",""
"31/12/2022 00:00:00 - 31/12/2022 01:00:00","BZN|FR","Without Sequence","1.06","",""
"31/12/2022 01:00:00 - 31/12/2022 02:00:00","BZN|FR","Without Sequence","0.13","",""
"31/12/2022 02:00:00 - 31/12/2022 03:00:00","BZN|FR","Without Sequence","0.06","",""
"31/12/2022 03:00:00 - 31/12/2022 04:00:00","BZN|FR","Without Sequence","0.00","",""
"31/12/2022 04:00:00 - 31/12/2022 05:00:00","BZN|FR","Without Sequence","0.00","",""
"31/12/2022 05:00:00 - 31/12/2022 06:00:00","BZN|FR","Without Sequence","0.00","",""
"31/12/2022 06:00:00 - 31/12/2022 07:00:00","BZN|FR","Without Sequence","0.01","",""
"31/12/2022 07:00:00 - 31/12/2022 08:00:00","BZN|FR","Without Sequence","0.11","",""
"31/12/2022 08:00:00 - 31/12/2022 09:00:00","BZN|FR","Without Sequence","1.00","",""
"31/12/2022 09:00:00 - 31/12/2022 10:00:00","BZN|FR","Without Sequence","1.00","",""
